blddensity,bldheight,vertohor,grasscover,hour,Id,treecover,Tmrt_shortwave,Tmrt_longwave,Tmrt_combined,Tmrt0_vertohor,Tmrt0_grasscover,Tmrt0_treecover,Tmrt00,Eshort00,Elong00
0.1449459940195084,23.7246376812,0.4967640042304993,0.0158811401528,14,128,0.0140811401529,74.77597126713829,62.311732831504855,72.11443711392656,65.62833085792113,65.49987200687144,65.2094373233179,56.599412926828165,229.18882214889825,489.8336302650076
0.3041329979896545,14.5347912525,0.7410899996757507,0.0122167673728,14,129,0.0113167673728,70.06259434599997,57.93112808174425,67.34694311202264,61.27127801831461,61.1444240704538,60.88099635312796,56.599412926828165,229.18882214889825,489.8336302650076
0.2781819999217987,10.572972973,0.5727260112762451,0.0192468638311,14,130,0.0192468638311,73.5720326866832,61.18200670192169,70.90321657144716,64.69137986421248,64.50122709469395,64.08640738645568,56.599412926828165,229.18882214889825,489.8336302650076
0.2966470122337341,8.45127436282,0.5438240170478821,0.0,14,131,0.0,74.69898479388405,62.259215562759096,71.986793894215,65.21013792421269,65.21013792421269,65.21013792421269,56.599412926828165,229.18882214889825,489.8336302650076
0.2608369886875153,16.3766233766,0.8293889760971069,0.0246263876023,14,132,0.0228263876023,68.12408170069989,56.10447523869823,65.4379655676899,59.80178134977308,59.55041651298865,59.02151097854346,56.599412926828165,229.18882214889825,489.8336302650076
0.2580060064792633,12.4025157233,0.6171079874038696,0.0203576159592,14,133,0.0185576159591,72.65375285455872,60.32138247821564,69.9634539344409,63.85582433928244,63.66076926236019,63.247757995164136,56.599412926828165,229.18882214889825,489.8336302650076
0.1156200021505356,12.2884615385,0.3173840045928955,0.0407821925032,14,134,0.0407821925032,78.04277815490468,65.3817870963253,75.63261423708951,69.0751558470036,68.79212911078508,68.01417246602921,56.599412926828165,229.18882214889825,489.8336302650076
0.2219540029764175,18.1475409836,0.771107017993927,0.0333854639009,14,135,0.0221855732995,69.20088915582284,57.10774536497752,66.51777233716814,60.845074766322966,60.52360496759934,60.02275762989865,56.599412926828165,229.18882214889825,489.8336302650076
0.3396089971065521,11.2857142857,0.6500170230865479,0.033223897118,14,136,0.0309237877193,71.06418344117856,58.88363099336152,68.4729771358347,62.78097161314855,62.41585979336492,61.70207393861085,56.599412926828165,229.18882214889825,489.8336302650076
0.3460470139980316,8.48734177215,0.4693880081176758,0.0176174566763,14,137,0.0149174566763,75.60839082478361,63.13551604504983,73.03157608235682,66.46224264464178,66.27846681852117,65.94277350407293,56.599412926828165,229.18882214889825,489.8336302650076
0.2264730036258698,9.16421052632,0.4152710139751434,0.0,14,138,0.0,77.70278650321433,65.05333627259432,75.06395643472302,67.92950145813472,67.92950145813472,67.92950145813472,56.599412926828165,229.18882214889825,489.8336302650076
0.0874292030930519,7.18064516129,0.1067460030317307,0.0347649824617,14,139,0.0347649824617,83.10095802929129,70.41649139326051,81.30620659525351,73.13392087645582,72.97585732208734,72.3853987893578,56.599412926828165,229.18882214889825,489.8336302650076
0.1063349992036819,11.0035335689,0.2651500105857849,0.157540284426,14,140,0.327014979237,73.28081535269229,60.60419900326269,71.51847796232306,70.08621384898657,69.07373808011192,62.54312110435637,56.599412926828165,229.18882214889825,489.8336302650076
0.0821428000926971,10.4224137931,0.1954260021448135,0.00269999999998,14,141,0.0451754392776,80.71529303067115,67.98928614179192,78.5428949295416,71.19883957878699,71.18352135620336,70.36678009943415,56.599412926828165,229.18882214889825,489.8336302650076
